EventId,EventTemplate,Occurrences
192d32b1,"CCFile::copyFile fileName is [2017-07-03_19 , <*> , 57.722196]-io80211Family-018.pcapng , source path:/var/log/CoreCapture/<*>/IO80211AWDLPeerManager//[2017-07-03_19 , <*> , 57.722196]-io80211Family-018.pcapng , dest path:/Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-03_19 , <*> , 37.535347]=AuthFail:sts:2_rsn:0/IO80211AWDLPeerManager//[2017-07-03_19 , <*> , 57.722196]-io80211Family-018.pcapng",1
c98023e7,tcp_connection_destination_perform_socket_connect <*> connectx to <*>:8080@0 failed: [51] Network is unreachable,1
b8b30086,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller supportsRequestCompressionAtURL:https://13957525385%40163.com@<*>/874161398/principal/] Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" UserInfo={NSUnderlyingError=0x7f9af3646900 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=https://13957525385%40163.com@<*>/874161398/principal/ , NSErrorFailingURLKey=https://13957525385%40163.com@<*>/874161398/principal/ , _kCFStreamErrorCodeKey=-2102 , _kCFStreamErrorDomainKey=4 , NSLocalizedDescription=The request timed out.}} , NSErrorFailingURLStringKey=https://13957525385%40163.com@<*>/874161398/principal/ , NSErrorFailingURLKey=https://13957525385%40163.com@<*>/874161398/principal/ , _kCFStreamErrorDomainKey=4 , _kCFStreamErrorCodeKey=-2102 , NSLocalizedDescription=The request timed out.}",1
baac63ed,CCProfileMonitor::setStreamEventHandler,1
3c4b5486,"hibernate_teardown: wired_pages <*> , free_pages <*> , active_pages <*> , inactive_pages <*> , speculative_pages <*> , cleaned_pages <*> , compressor_pages <*>",1
34fcefec,payload Data <*> <*>,1
c26f8a37,AppleActuatorHIDEventDriver: message service is terminated,1
994cb76d,"(APRT): IOPMPowerSource Information: onSleep , SleepType: Standby , 'ExternalConnected': No , 'TimeRemaining': <*> ,",1
e851fa32,hibernate_rebuild_pmap_structs done: last_valid_compact_indx <*>,1
f0148c61,IOPolledFilePollersOpen( <*> ) <*> ms,1
d9a83950,Checking iCDP status for DSID <*> ( checkWithServer=0 ),1
7b45ab3c,network changed: v4( en0-:<*> ) v6( en0-:2607:f140:6000:8:c6b3:1ff:fecd:467f ) DNS- Proxy-,1
b8893af4,.sdef warning for argument '' of command 'can continue previous list' in suite 'Microsoft Word Suite': '4023' is not a valid type name.,1
617d6b14,FA||Url||taskID[2019353517] dealloc,1
ee92b1b4,kern_open_file_for_direct_io took <*> ms,1
dcbf6024,Session <*> created,1
63c82bc2,extension <*> -> ( null ),1
bdc8ef55,enabling pid=30298 for plug-in <*>( <*> ) 131FE7ED-87F7-471D-8797-C11107688DF7 /System/Library/CoreServices/Weather.app/Contents/PlugIns/<*>,1
de2b6b15,FA||Url||taskID[2019353296] dealloc,1
f46192b9,"2017-07-03 10:40:41.730 GoogleSoftwareUpdateAgent[33263/0x700000323000] [lvl=2] -[KSAgentApp performSelfUpdateWithEngine:] Checking for self update with Engine: <KSUpdateEngine:0x10062de70 ticketStore=<KSPersistentTicketStore:0x1005206e0 store=<KSKeyedPersistentStore:0x1005282c0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore"" lockFile=<KSLockFile:0x100510480 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/<*>"" locked=NO > >> processor=<KSActionProcessor:0x10062e060 delegate=<KSUpdateEngine:0x10062de70> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=( null ) serverInfoStore=<KSServerPrivateInfoStore:0x10062d2d0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers""> errors=0 >",1
2bb94d89,"CCFile::copyFile fileName is [2017-07-03_13 , <*> , 39.308188]-io80211Family-002.pcapng , source path:/var/log/CoreCapture/<*>/IO80211AWDLPeerManager//[2017-07-03_13 , <*> , 39.308188]-io80211Family-002.pcapng , dest path:/Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-03_13 , <*> , 14.954481]=AssocFail:sts:2_rsn:0/IO80211AWDLPeerManager//[2017-07-03_13 , <*> , 39.308188]-io80211Family-002.pcapng",1
40ff4c36,2017-07-03 10:40:42.940 GoogleSoftwareUpdateAgent[33263/0x700000323000] [lvl=2] -[KSOmahaServer updateInfosForUpdateResponse:updateRequest:infoStore:upToDateTickets:updatedTickets:events:errors:] Response passed CUP validation.,1
ebade8fb,network changed: v4( en0!:<*> ) DNS+ Proxy+ SMB,1
45d262a4,2017-07-04 09:42:58.121 ksfetch[34604/0x7fff79824000] [lvl=2] main( ) ksfetch done fetching.,1
aa742d26,"2017-07-04 09:42:57.924 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=2] +[KSCodeSigningVerification verifyBundle:applicationId:error:] KSCodeSigningVerification verifying code signing for '/Users/xpc/Library/Google/GoogleSoftwareUpdate/GoogleSoftwareUpdate.bundle/Contents/MacOS/GoogleSoftwareUpdateDaemon' with the requirement 'anchor apple generic and certificate 1[<*>] exists and certificate leaf[<*>] exists and certificate leaf[subject.OU]=""EQHXZ8M8AV"" and ( identifier=""<*>"" )'",1
a338a6e8,FA||Url||taskID[2019353444] dealloc,1
a21373d4,network changed: DNS*,1
49a3bab2,Internal name did not resolve to internal address!,1
58baf72b,Service exited with abnormal code: <*>,1
e8fc3aab,Central manager is not powered on,1
0f38c9e7,FA||Url||taskID[2019353306] dealloc,1
a09edadf,WARNING: Type1 font data isn't in the correct format required by the Adobe Type <*> Font Format specification.,1
9402eab2,hciControllerOnline; HID devices? <*>,1
d7810eb2,AppleActuatorDeviceUserClient::stop Entered,1
768d6390,"CCDataTap::profileRemoved , Owner: <*> , Name: AssociationEventHistory",1
f81e9894,Host controller terminated,1
2a8dacbf,"RTC: Maintenance 2017/7/7 17:31:21 , sleep 2017/7/7 17:18:49",1
772aad9a,"CCDataTap::profileRemoved , Owner: <*> , Name: StateSnapshots",1
345732d4,( DiskStore.Normal:2382 ) 20cb04f <*>,1
03ad0fc0,"CCFile::copyFile fileName is [2017-07-07_00 , <*> , 55.450817]-CCIOReporter-001.xml , source path:/var/log/CoreCapture/<*>/OneStats//[2017-07-07_00 , <*> , 55.450817]-CCIOReporter-001.xml , dest path:/Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-07_00 , <*> , 54.449889]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-07_00 , <*> , 55.450817]-CCIOReporter-001.xml",1
7e0b55ef,"Configuration Notice: ASL Module ""<*>"" sharing output destination ""/var/log/Accounts"" with ASL Module ""<*>"". Output parameters from ASL Module ""<*>"" override any specified in ASL Module ""<*>"".",1
98fd98f0,did discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>,1
de24e21c,hibernate_teardown completed - discarded <*>,1
ac18d0cb,tcp_connection_destination_handle_tls_close_notify <*> closing socket due to TLS CLOSE_NOTIFY alert,1
4c0666bc,"no application identifier provided , can't use provisioning profiles [pid=37563]",1
09137032,FA||Url||taskID[2019353724] dealloc,1
945a3e3a,11:20:51.293 : BTLE discovered device with hash <01faa200 <*> 0000>,1
00ed05c0,Sandbox: SpotlightNetHelp( <*> ) deny( <*> ) ipc-posix-shm-read-data CFPBS:186A7:,1
ac596022,"[<*>] [Account refresh failed with error: Error Domain=CoreDAVHTTPStatusErrorDomain Code=502 ""( null )"" UserInfo={AccountName=163 , CalDAVErrFromRefresh=YES , CoreDAVHTTPHeaders=<CFBasicHash <*> [0x7fff7abc1440]>{type = immutable dict , count = <*> , entries => <*> : Connection = <CFString <*> [0x7fff7abc1440]>{contents = ""keep-alive""} <*> : Content-Type = text/html <*> : Content-Length = <*> <*> : Server = nginx <*> : Date = <CFString <*> [0x7fff7abc1440]>{contents = ""Fri , <*> Jul <*> 05:32:43 GMT""} } }]",1
05ec6822,[<*>] [Account xpc_ben@163.com@https://<*>/caldav/principals/users/xpc_ben%40163.com/ timed out when executing operation: <CalDAVAccountRefreshQueueableOperation: 0x7fa11f9f2290; Sequence: 0>],1
85b38636,CFNetwork SSLHandshake failed ( <*> ),1
aca1b330,[HID] [MT] AppleActuatorHIDEventDriver::start entered,1
feb55f06,DB Path: /Users/xpc/Library/Containers/<*>/Data/Documents/contents/916639562/QQ.db,1
4a8760ba,2017-07-07 10:54:41.875 GoogleSoftwareUpdateAgent[37924/0x7000002a0000] [lvl=2] -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket( s ): {( <KSTicket:0x100365950 productID=<*> version=<*> xc=<KSPathExistenceChecker:0x10036e950 path=/Applications/Google Chrome.app> serverType=Omaha url=https://<*>/service/update2 creationDate=2017-02-18 15:41:18 tagPath=/Applications/Google Chrome.app/Contents/Info.plist tagKey=KSChannelID brandPath=/Users/xpc/Library/Google/Google Chrome Brand.plist brandKey=KSBrandID versionPath=/Applications/Google Chrome.app/Contents/Info.plist versionKey=KSVersion cohort=1:1y5: cohortName=Stable ticketVersion=1 > )} Using server: <KSOmahaServer:0x100243f20 engine=<KSUpdateEngine:0x1007161b0> >,1
6995c957,<<<< MediaValidator >>>> mv_ValidateRFC4281CodecId: Unrecognized codec 1.( null ). Failed codec specific check.,1
a5b34a6e,<<<< MediaValidator >>>> mv_LookupCodecSupport: Unrecognized codec <*>,1
2f5fd44f,[21:22:43.147] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 ( kFigMediaValidatorError_VideoCodecNotSupported ) ( video codec <*> ) at line <*>,1
45e092bc,"schedule invalidation <DYTransport <*> , error: lost transport connection ( <*> )>",1
74c227c1,"[QL] No sandbox token for request <QLThumbnailRequest vmware-usbarb-25037.log> , it will probably fail",1
9960f815,"network_reachability_changed : network is not reachable , netbiosd is shutting down",1
b2638035,"NSURLSession/NSURLConnection HTTP load failed ( kCFStreamErrorDomainSSL , <*> )",1
3ec86991,Could not get event name for stream/token: <*>/4505: 132: Request for stale data,1
08145884,full wake promotion ( reason <*> ) <*> ms,1
965ba600,"nw_path_evaluator_start_helper_connection net_helper_path_evaluation_start failed , dumping backtrace: [x86_64] <*> <*> libsystem_network.dylib <*> __nw_create_backtrace_string + <*> <*> libsystem_network.dylib <*> nw_path_evaluator_start_helper_connection + <*> <*> libdispatch.dylib <*> _dispatch_call_block_and_release + <*> <*> libdispatch.dylib <*> _dispatch_client_callout + <*> <*> libdispatch.dylib <*> _dispatch_queue_drain + <*> <*> libdispatch.dylib <*> _dispatch_queue_invoke + <*> <*> libdispatch.dylib <*> _dispatch_root_queue_drain + <*> <*> libdispatch.dylib <*> _dispatch_worker_thread3 + <*> <*> libsystem_pthread.dylib <*> _pthread_wqthread + <*> <*> libsystem_pthread.dylib <*> start_wqthread + <*>",1
b65d5000,Sandbox: QuickLookSatelli( <*> ) deny( <*> ) mach-lookup <*>,1
1bbe4182,"CCFile::copyFile fileName is [2017-07-07_16 , <*> , 11.442212]-AirPortBrcm4360_Logs-001.txt , source path:/var/log/CoreCapture/<*>/DriverLogs//[2017-07-07_16 , <*> , 11.442212]-AirPortBrcm4360_Logs-001.txt , dest path:/Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-07_16 , <*> , 11.124183]=AssocFail:sts:2_rsn:0/DriverLogs//[2017-07-07_16 , <*> , 11.442212]-AirPortBrcm4360_Logs-001.txt",1
07ad0655,"CCFile::copyFile fileName is [2017-07-07_13 , <*> , 37.052249]-io80211Family-031.pcapng , source path:/var/log/CoreCapture/<*>/IO80211AWDLPeerManager//[2017-07-07_13 , <*> , 37.052249]-io80211Family-031.pcapng , dest path:/Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-07_13 , <*> , 37.192896]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-07_13 , <*> , 37.052249]-io80211Family-031.pcapng",1
d464c01b,"CCFile::copyFile fileName is [2017-07-07_12 , <*> , 25.108710]-io80211Family-007.pcapng , source path:/var/log/CoreCapture/<*>/IO80211AWDLPeerManager//[2017-07-07_12 , <*> , 25.108710]-io80211Family-007.pcapng , dest path:/Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-07_12 , <*> , 29.298901]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-07_12 , <*> , 25.108710]-io80211Family-007.pcapng",1
2083c4ce,"CCFile::copyFile fileName is [2017-07-08_02 , <*> , 47.528554]-CCIOReporter-003.xml , source path:/var/log/CoreCapture/<*>/OneStats//[2017-07-08_02 , <*> , 47.528554]-CCIOReporter-003.xml , dest path:/Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-08_02 , <*> , 46.517498]=AssocFail:sts:2_rsn:0/OneStats//[2017-07-08_02 , <*> , 47.528554]-CCIOReporter-003.xml",1
be5b8239,Error in CoreDragRemoveTrackingHandler: <*>,1
62f00074,"CoreAnimation: warning , deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=1 in environment to log backtraces.",1
0b27452f,CoreAnimation: timed out fence 5fe83,1
41ca1f3b,FA||Url||taskID[2019353853] dealloc,1
9ed02a73,vm_compressor_fastwake_warmup completed - took <*> msecs,1
5ede7912,no sleep images for WillPowerOffWithImages,1
00fb2653,"Arranged view frame: {{0 , 0} {260 , 877}}",1
e38c8417,2017-07-06 09:24:14.733 GoogleSoftwareUpdateAgent[36726/0x7000002a0000] [lvl=2] -[KSMultiUpdateAction performAction] KSPromptAction had no updates to apply.,1
0401486e,FA||Url||taskID[2019353614] dealloc,1
fc59d39a,-[SFLListManager( ServiceReplyProtocol ) notifyChanges:toListWithIdentifier:] Notified of item changes to list with identifier <*>,1
71b9734e,Got an XPC error: Connection invalid,1
aaf79c0c,[BluetoothHIDDeviceController] EventServiceDisconnectedCallback,1
a4cddf09,PMStats: Hibernate read took <*> ms,1
8a785abb,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller supportsRequestCompressionAtURL:https://13957525385%40163.com@<*>/874161398/principal/] Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7f8de0c0dc70 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://13957525385%40163.com@<*>/874161398/principal/ , NSErrorFailingURLKey=https://13957525385%40163.com@<*>/874161398/principal/ , _kCFStreamErrorCodeKey=8 , _kCFStreamErrorDomainKey=12 , NSLocalizedDescription=The Internet connection appears to be offline.}} , NSErrorFailingURLStringKey=https://13957525385%40163.com@<*>/874161398/principal/ , NSErrorFailingURLKey=https://13957525385%40163.com@<*>/874161398/principal/ , _kCFStreamErrorDomainKey=12 , _kCFStreamErrorCodeKey=8 , NSLocalizedDescription=The Internet connection appears to be offline.}",1
2a0088cc,"VDCAssistant: Found a camera ( <*> ) , but was not able to start it up ( 0x0 -- ( os/kern ) successful )",1
32c07cf0,handle_will_sleep_auth_and_shield_windows: Reordering authw 0x7fa823a04400( <*> ) ( lock state: <*> ),1
e5eb1cac,"2017-07-01 19:46:26.133 GoogleSoftwareUpdateAgent[31702/0x7000002a0000] [lvl=2] -[KSAgentApp( KeystoneThread ) runKeystonesInThreadWithArg:] Checking with local engine: <KSUpdateEngine:0x100259c60 ticketStore=<KSPersistentTicketStore:0x100253770 store=<KSKeyedPersistentStore:0x100254d10 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore"" lockFile=<KSLockFile:0x100254d80 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/<*>"" locked=NO > >> processor=<KSActionProcessor:0x100259e70 delegate=<KSUpdateEngine:0x100259c60> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=( null ) serverInfoStore=<KSServerPrivateInfoStore:0x1002594d0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers""> errors=0 >",1
5ba1fe73,[HID] [MT] AppleMultitouchDevice::start entered,1
da7ac207,[IOBluetoothHostController::setConfigState] calling registerService,1
1961b6f6,"Opened file /var/vm/sleepimage , size <*> , extents <*> , maxio <*> ssd <*>",1
bf6f5aee,FA||Url||taskID[2019352994] dealloc,1
f79959b4,after trim url = https://<*>/_/chrome/newtab?rlz=1C5CHFA_enHK732HK732&espv=2&ie=UTF-8,1
ec2440ec,2017-07-08 06:26:32.365 GoogleSoftwareUpdateAgent[39159/0x7000002a0000] [lvl=2] -[KSAgentApp( KeystoneThread ) runKeystonesInThreadWithArg:] About to run checks for any other apps.,1
b1d02dee,url host = <*>,1
2f201f0e,FA||Url||taskID[2019353677] dealloc,1
776dfe9b,kern_open_file_for_direct_io( <*> ),1
076ba0da,11:46:19.229 : Finished generating hashes,1
b248167b,full wake request ( reason <*> ) <*> ms,1
540ddad4,2017-07-06 06:22:57.163367 PM [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification,1
3c36506b,FA||Url||taskID[2019353666] dealloc,1
f285b9ff,"ChromeExistion main strSendMsg = {""websitekey"":false , ""commandkey"":true , ""browserkey"":true}",1
772fdfbf,"CCFile::copyFile fileName is [2017-07-08_05 , <*> , 23.694116]-io80211Family-002.pcapng , source path:/var/log/CoreCapture/<*>/IO80211AWDLPeerManager//[2017-07-08_05 , <*> , 23.694116]-io80211Family-002.pcapng , dest path:/Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-08_05 , <*> , 40.163377]=AssocFail:sts:2_rsn:0/IO80211AWDLPeerManager//[2017-07-08_05 , <*> , 23.694116]-io80211Family-002.pcapng",1
06444c64,Sandbox: <*>( <*> ) deny( <*> ) file-read-data /private/etc/hosts,1
c4d6ff57,FA||Url||taskID[2019353659] dealloc,1
c079c485,"Unable to simultaneously satisfy constraints: ( ""<NSAutoresizingMaskLayoutConstraint:0x7f9d574e5370 h=-&- v=-&- V:[NSScrollView:0x7f9d64abe480]-( <*> )-| ( Names: '|':NSView:0x7f9d6a9cc340 )>"" , ""<NSAutoresizingMaskLayoutConstraint:0x7f9d7561a270 h=-&- v=-&- V:|-( <*> )-[NSScrollView:0x7f9d64abe480] ( Names: '|':NSView:0x7f9d6a9cc340 )>"" , ""<NSAutoresizingMaskLayoutConstraint:0x7f9d6aa2cf10 h=-&- v=--& V:[NSView:0x7f9d53160e30( <*> )]>"" , ""<NSAutoresizingMaskLayoutConstraint:0x7f9d75652870 h=-&- v=-&- V:|-( <*> )-[NSView:0x7f9d6a9cc340] ( Names: '|':NSView:0x7f9d53160e30 )>"" , ""<NSAutoresizingMaskLayoutConstraint:0x7f9d77ef8f50 h=-&- v=-&- V:[NSView:0x7f9d6a9cc340]-( <*> )-| ( Names: '|':NSView:0x7f9d53160e30 )>"" ) Will attempt to recover by breaking constraint <NSAutoresizingMaskLayoutConstraint:0x7f9d7561a270 h=-&- v=-&- V:|-( <*> )-[NSScrollView:0x7f9d64abe480] ( Names: '|':NSView:0x7f9d6a9cc340 )> Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens. And/or , break on objc_exception_throw to catch this in the debugger.",1
0cd71cd5,"RTC: Maintenance 2017/7/6 21:56:47 , sleep 2017/7/6 21:44:10",1
f356f9c1,hibernate_rebuild started,1
0afb80df,the url = http://<*>/item/%E8%93%9D%E9%87%87%E5%92%8C/462624?fr=aladdin,1
